REFERENCE	 DEGRADED	 PESQMOS	 MOSLQO	 SAMPLE_FREQ	 MODE
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/042_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/042_1_clean.wav	 2.919	 2.703	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/043_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/043_1_clean.wav	 2.491	 2.125	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/044_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/044_1_clean.wav	 2.550	 2.196	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/045_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/045_1_clean.wav	 2.324	 1.934	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/046_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/046_1_clean.wav	 2.045	 1.669	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/047_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/047_1_clean.wav	 2.757	 2.471	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/048_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/048_1_clean.wav	 2.669	 2.351	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/049_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/049_1_clean.wav	 2.434	 2.057	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/050_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/050_1_clean.wav	 2.655	 2.333	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/051_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/051_1_clean.wav	 2.696	 2.388	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/052_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/052_1_clean.wav	 2.768	 2.487	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/053_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/053_1_clean.wav	 2.514	 2.152	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/054_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/054_1_clean.wav	 2.316	 1.926	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/055_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/055_1_clean.wav	 2.254	 1.861	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/056_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/056_1_clean.wav	 2.730	 2.434	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/057_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/057_1_clean.wav	 2.598	 2.259	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/058_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/058_1_clean.wav	 2.552	 2.200	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/059_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/059_1_clean.wav	 2.180	 1.789	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/060_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/060_1_clean.wav	 2.751	 2.463	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/061_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/061_1_clean.wav	 2.187	 1.795	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/062_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/062_1_clean.wav	 2.573	 2.226	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/063_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/063_1_clean.wav	 2.528	 2.169	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/064_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/064_1_clean.wav	 2.456	 2.083	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/065_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/065_1_clean.wav	 2.351	 1.963	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/066_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/066_1_clean.wav	 2.455	 2.082	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/067_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/067_1_clean.wav	 2.594	 2.253	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/068_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/068_1_clean.wav	 2.867	 2.627	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/069_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/069_1_clean.wav	 2.720	 2.420	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/070_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/070_1_clean.wav	 2.547	 2.193	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/071_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/071_1_clean.wav	 2.363	 1.977	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/072_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/072_1_clean.wav	 2.231	 1.838	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/073_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/073_1_clean.wav	 2.659	 2.338	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/074_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/074_1_clean.wav	 2.796	 2.527	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/075_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/075_1_clean.wav	 2.511	 2.149	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/076_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/076_1_clean.wav	 2.621	 2.287	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/077_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/077_1_clean.wav	 2.619	 2.285	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/078_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/078_1_clean.wav	 2.198	 1.805	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/079_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/079_1_clean.wav	 2.473	 2.102	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/080_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/080_1_clean.wav	 2.102	 1.717	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/081_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/081_1_clean.wav	 2.437	 2.060	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/082_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/082_1_clean.wav	 2.089	 1.706	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/083_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/083_1_clean.wav	 2.398	 2.015	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/084_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/084_1_clean.wav	 2.988	 2.805	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/085_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/085_1_clean.wav	 2.032	 1.658	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/086_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/086_1_clean.wav	 2.556	 2.204	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/087_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/087_1_clean.wav	 2.788	 2.515	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/088_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/088_1_clean.wav	 2.450	 2.075	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/089_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/089_1_clean.wav	 2.850	 2.602	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/090_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/090_1_clean.wav	 2.498	 2.133	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/091_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/091_1_clean.wav	 2.621	 2.288	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/092_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/092_1_clean.wav	 2.433	 2.055	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/093_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/093_1_clean.wav	 2.146	 1.757	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/094_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/094_1_clean.wav	 2.466	 2.094	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/095_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/095_1_clean.wav	 2.103	 1.718	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/096_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/096_1_clean.wav	 2.406	 2.024	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/097_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/097_1_clean.wav	 2.296	 1.904	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/098_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/098_1_clean.wav	 2.284	 1.892	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/099_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/099_1_clean.wav	 2.157	 1.767	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/100_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/100_1_clean.wav	 2.623	 2.291	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/101_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/101_1_clean.wav	 2.334	 1.945	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/102_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/102_1_clean.wav	 2.479	 2.110	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/103_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/103_1_clean.wav	 2.394	 2.011	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/104_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/104_1_clean.wav	 2.464	 2.092	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/105_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/105_1_clean.wav	 2.338	 1.948	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/106_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/106_1_clean.wav	 2.821	 2.561	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/107_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/107_1_clean.wav	 2.444	 2.068	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/108_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/108_1_clean.wav	 2.578	 2.232	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/109_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/109_1_clean.wav	 2.257	 1.864	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/110_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/110_1_clean.wav	 2.473	 2.103	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/111_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/111_1_clean.wav	 2.516	 2.154	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/112_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/112_1_clean.wav	 2.338	 1.949	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/113_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/113_1_clean.wav	 2.687	 2.376	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/114_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/114_1_clean.wav	 2.348	 1.960	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/115_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/115_1_clean.wav	 2.710	 2.406	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/116_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/116_1_clean.wav	 2.686	 2.375	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/117_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/117_1_clean.wav	 2.210	 1.817	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/118_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/118_1_clean.wav	 2.439	 2.062	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/119_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/119_1_clean.wav	 2.237	 1.844	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/120_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/120_1_clean.wav	 2.544	 2.189	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/121_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/121_1_clean.wav	 1.990	 1.624	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/122_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/122_1_clean.wav	 2.247	 1.854	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/123_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/123_1_clean.wav	 2.570	 2.222	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/124_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/124_1_clean.wav	 2.385	 2.001	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/125_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/125_1_clean.wav	 2.551	 2.198	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/126_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/126_1_clean.wav	 2.568	 2.219	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/127_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/127_1_clean.wav	 2.304	 1.913	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/128_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/128_1_clean.wav	 2.312	 1.921	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/129_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/129_1_clean.wav	 2.430	 2.052	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/130_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/130_1_clean.wav	 2.912	 2.693	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/131_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/131_1_clean.wav	 2.387	 2.003	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/132_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/132_1_clean.wav	 2.456	 2.083	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/133_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/133_1_clean.wav	 2.525	 2.166	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/134_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/134_1_clean.wav	 2.770	 2.489	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/135_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/135_1_clean.wav	 2.510	 2.147	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/136_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/136_1_clean.wav	 2.395	 2.012	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/137_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/137_1_clean.wav	 2.288	 1.896	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/138_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/138_1_clean.wav	 2.494	 2.128	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/139_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/139_1_clean.wav	 2.603	 2.264	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/140_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/140_1_clean.wav	 2.661	 2.340	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/141_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/141_1_clean.wav	 2.170	 1.779	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/142_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/142_1_clean.wav	 2.324	 1.934	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/143_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/143_1_clean.wav	 2.269	 1.876	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/144_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/144_1_clean.wav	 2.303	 1.911	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/145_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/145_1_clean.wav	 2.779	 2.502	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/146_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/146_1_clean.wav	 2.408	 2.027	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/147_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/147_1_clean.wav	 2.473	 2.103	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/148_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/148_1_clean.wav	 2.189	 1.797	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/149_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/149_1_clean.wav	 2.385	 2.001	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/150_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/150_1_clean.wav	 2.553	 2.200	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/151_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/151_1_clean.wav	 2.621	 2.288	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/152_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/152_1_clean.wav	 2.527	 2.168	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/153_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/153_1_clean.wav	 2.482	 2.113	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/154_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/154_1_clean.wav	 2.353	 1.965	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/155_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/155_1_clean.wav	 2.706	 2.401	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/156_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/156_1_clean.wav	 2.534	 2.177	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/157_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/157_1_clean.wav	 2.822	 2.563	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/158_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/158_1_clean.wav	 2.456	 2.082	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/159_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/159_1_clean.wav	 2.954	 2.754	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/160_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/160_1_clean.wav	 2.636	 2.307	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/161_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/161_1_clean.wav	 2.554	 2.202	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/162_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/162_1_clean.wav	 2.893	 2.665	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/163_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/163_1_clean.wav	 2.716	 2.415	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/164_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/164_1_clean.wav	 2.713	 2.411	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/165_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/165_1_clean.wav	 2.857	 2.613	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/166_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/166_1_clean.wav	 2.474	 2.104	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/167_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/167_1_clean.wav	 2.621	 2.287	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/168_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/168_1_clean.wav	 2.883	 2.650	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/169_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/169_1_clean.wav	 2.631	 2.300	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/170_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/170_1_clean.wav	 2.818	 2.557	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/171_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/171_1_clean.wav	 2.675	 2.359	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/172_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/172_1_clean.wav	 2.619	 2.285	 8000	nb
/net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/173_2_original.wav	 /net/archive/groups/plggsilas/unets/2019-09-10T23:15:17.628694/173_1_clean.wav	 2.758	 2.473	 8000	nb
